tanggal,series,gramasi,harga_jual,harga_buyback
2026-05-06T16:06:30+07:00,Gold,2,5348000,5100000
2026-05-06T16:06:30+07:00,Gold,5,13290000,12750000
2026-05-06T16:06:30+07:00,Gold,10,26530000,25500000
2026-05-06T16:06:30+07:00,Gold,25,65975000,63750000
2026-05-06T16:06:30+07:00,Gold,50,131900000,127500000
2026-05-06T16:06:30+07:00,Gold,100,263700000,255000000
2026-05-06T16:06:30+07:00,Gold,125,329375000,314500000
2026-05-06T16:06:30+07:00,Gold,150,395100000,377400000
2026-05-06T16:06:30+07:00,Gold,175,460775000,440300000
2026-05-06T16:06:30+07:00,Gold,200,526400000,503200000
2026-05-06T16:06:30+07:00,Gold,250,657500000,618500000
2026-05-06T16:06:30+07:00,Gold,500,1315000000,1237000000
2026-05-06T16:06:30+07:00,Gold,1000,2630000000,2474000000
2026-05-06T16:06:30+07:00,Prime,25,66575000,63750000
2026-05-06T16:06:30+07:00,Prime,50,133150000,127500000
2026-05-06T16:06:30+07:00,Prime,100,266300000,255000000
2026-05-07T08:29:53+07:00,Gold,0.1,348500,257800
2026-05-07T08:29:53+07:00,Gold,0.25,817000,644500
2026-05-07T08:29:53+07:00,Gold,0.5,1415500,1289000
2026-05-07T08:29:53+07:00,Gold,1,2721000,2578000
2026-05-07T08:29:53+07:00,Gold,2,5402000,5156000
2026-05-07T08:29:53+07:00,Gold,5,13425000,12890000
2026-05-07T08:29:53+07:00,Gold,10,26800000,25780000
2026-05-07T08:29:53+07:00,Gold,25,66650000,64450000
2026-05-07T08:29:53+07:00,Gold,50,133250000,128900000
2026-05-07T08:29:53+07:00,Gold,100,266400000,257800000
2026-05-07T08:29:53+07:00,Gold,125,332750000,317875000
2026-05-07T08:29:53+07:00,Gold,150,399150000,381450000
2026-05-07T08:29:53+07:00,Gold,175,465500000,445025000
2026-05-07T08:29:53+07:00,Gold,200,531800000,508600000
2026-05-07T08:29:53+07:00,Gold,250,664250000,625250000
2026-05-07T08:29:53+07:00,Gold,500,1328500000,1250500000
2026-05-07T08:29:53+07:00,Gold,1000,2657000000,2501000000
2026-05-07T08:29:53+07:00,Prime,25,67250000,64450000
2026-05-07T08:29:53+07:00,Prime,50,134500000,128900000
2026-05-07T08:29:53+07:00,Prime,100,269000000,257800000
2026-05-07T11:55:48+07:00,Gold,0.1,348500,257800
2026-05-07T11:55:48+07:00,Gold,0.25,817000,644500
2026-05-07T11:55:48+07:00,Gold,0.5,1415500,1289000
2026-05-07T11:55:48+07:00,Gold,1,2721000,2578000
2026-05-07T11:55:48+07:00,Gold,2,5402000,5156000
2026-05-07T11:55:48+07:00,Gold,5,13425000,12890000
2026-05-07T11:55:48+07:00,Gold,10,26800000,25780000
2026-05-07T11:55:48+07:00,Gold,25,66650000,64450000
2026-05-07T11:55:48+07:00,Gold,50,133250000,128900000
2026-05-07T11:55:48+07:00,Gold,100,266400000,257800000
2026-05-07T11:55:48+07:00,Gold,125,332750000,317187500
2026-05-07T11:55:48+07:00,Gold,150,399150000,380625000
2026-05-07T11:55:48+07:00,Gold,175,465500000,444062500
2026-05-07T11:55:48+07:00,Gold,200,531800000,507500000
2026-05-07T11:55:48+07:00,Gold,250,664250000,624375000
2026-05-07T11:55:48+07:00,Gold,500,1328500000,1248750000
2026-05-07T11:55:48+07:00,Gold,1000,2657000000,2497500000
2026-05-07T11:55:48+07:00,Prime,25,67250000,64450000
2026-05-07T11:55:48+07:00,Prime,50,134500000,128900000
2026-05-07T11:55:48+07:00,Prime,100,269000000,257800000
2026-05-07T14:02:39+07:00,Gold,0.1,348500,258600
2026-05-07T14:02:39+07:00,Gold,0.25,817000,646500
2026-05-07T14:02:39+07:00,Gold,0.5,1420500,1293000
2026-05-07T14:02:39+07:00,Gold,1,2731000,2586000
2026-05-07T14:02:39+07:00,Gold,2,5422000,5172000
2026-05-07T14:02:39+07:00,Gold,5,13475000,12930000
2026-05-07T14:02:39+07:00,Gold,10,26900000,25860000
2026-05-07T14:02:39+07:00,Gold,25,66900000,64650000
2026-05-07T14:02:39+07:00,Gold,50,133750000,129300000
2026-05-07T14:02:39+07:00,Gold,100,267400000,258600000
2026-05-07T14:02:39+07:00,Gold,125,334000000,318437500
2026-05-07T14:02:39+07:00,Gold,150,400650000,382125000
2026-05-07T14:02:39+07:00,Gold,175,467250000,445812500
2026-05-07T14:02:39+07:00,Gold,200,533800000,509500000
2026-05-07T14:02:39+07:00,Gold,250,666750000,626875000
2026-05-07T14:02:39+07:00,Gold,500,1333500000,1253750000
2026-05-07T14:02:39+07:00,Gold,1000,2667000000,2507500000
2026-05-07T14:02:39+07:00,Prime,25,67500000,64650000
2026-05-07T14:02:39+07:00,Prime,50,135000000,129300000
2026-05-07T14:02:39+07:00,Prime,100,270000000,258600000
2026-05-08T08:34:49+07:00,Gold,0.1,348500,258100
2026-05-08T08:34:49+07:00,Gold,0.25,817000,645250
2026-05-08T08:34:49+07:00,Gold,0.5,1418000,1290500
2026-05-08T08:34:49+07:00,Gold,1,2726000,2581000
2026-05-08T08:34:49+07:00,Gold,2,5412000,5162000
2026-05-08T08:34:49+07:00,Gold,5,13450000,12905000
2026-05-08T08:34:49+07:00,Gold,10,26850000,25810000
2026-05-08T08:34:49+07:00,Gold,25,66775000,64525000
2026-05-08T08:34:49+07:00,Gold,50,133500000,129050000
2026-05-08T08:34:49+07:00,Gold,100,266900000,258100000
2026-05-08T08:34:49+07:00,Gold,125,333375000,317812500
2026-05-08T08:34:49+07:00,Gold,150,399900000,381375000
2026-05-08T08:34:49+07:00,Gold,175,466375000,444937500
2026-05-08T08:34:49+07:00,Gold,200,532800000,508500000
2026-05-08T08:34:49+07:00,Gold,250,665500000,625625000
2026-05-08T08:34:49+07:00,Gold,500,1331000000,1251250000
2026-05-08T08:34:49+07:00,Gold,1000,2662000000,2502500000
2026-05-08T08:34:49+07:00,Prime,25,67375000,64525000
2026-05-08T08:34:49+07:00,Prime,50,134750000,129050000
2026-05-08T08:34:49+07:00,Prime,100,269500000,258100000
2026-05-08T11:22:08+07:00,Gold,0.1,348500,258100
2026-05-08T11:22:08+07:00,Gold,0.25,817000,645250
2026-05-08T11:22:08+07:00,Gold,0.5,1418000,1290500
2026-05-08T11:22:08+07:00,Gold,1,2726000,2581000
2026-05-08T11:22:08+07:00,Gold,2,5412000,5162000
2026-05-08T11:22:08+07:00,Gold,5,13450000,12905000
2026-05-08T11:22:08+07:00,Gold,10,26850000,25810000
2026-05-08T11:22:08+07:00,Gold,25,66775000,64525000
2026-05-08T11:22:08+07:00,Gold,50,133500000,129050000
2026-05-08T11:22:08+07:00,Gold,100,266900000,258100000
2026-05-08T11:22:08+07:00,Gold,125,333375000,318250000
2026-05-08T11:22:08+07:00,Gold,150,399900000,381900000
2026-05-08T11:22:08+07:00,Gold,175,466375000,445550000
2026-05-08T11:22:08+07:00,Gold,200,532800000,509200000
2026-05-08T11:22:08+07:00,Gold,250,665500000,626250000
2026-05-08T11:22:08+07:00,Gold,500,1331000000,1252500000
2026-05-08T11:22:08+07:00,Gold,1000,2662000000,2505000000
2026-05-08T11:22:08+07:00,Prime,25,67375000,64525000
2026-05-08T11:22:08+07:00,Prime,50,134750000,129050000
2026-05-08T11:22:08+07:00,Prime,100,269500000,258100000
2026-05-09T08:27:30+07:00,Gold,0.1,348500,258400
2026-05-09T08:27:30+07:00,Gold,0.25,817000,646000
2026-05-09T08:27:30+07:00,Gold,0.5,1419500,1292000
2026-05-09T08:27:30+07:00,Gold,1,2729000,2584000
2026-05-09T08:27:30+07:00,Gold,2,5418000,5168000
2026-05-09T08:27:30+07:00,Gold,5,13465000,12920000
2026-05-09T08:27:30+07:00,Gold,10,26880000,25840000
2026-05-09T08:27:30+07:00,Gold,25,66850000,64600000
2026-05-09T08:27:30+07:00,Gold,50,133650000,129200000
2026-05-09T08:27:30+07:00,Gold,100,267200000,258400000
2026-05-09T08:27:30+07:00,Gold,125,333750000,318625000
2026-05-09T08:27:30+07:00,Gold,150,400350000,382350000
2026-05-09T08:27:30+07:00,Gold,175,466900000,446075000
2026-05-09T08:27:30+07:00,Gold,200,533400000,509800000
2026-05-09T08:27:30+07:00,Gold,250,666250000,627000000
2026-05-09T08:27:30+07:00,Gold,500,1332500000,1254000000
2026-05-09T08:27:30+07:00,Gold,1000,2665000000,2508000000
2026-05-09T08:27:30+07:00,Prime,25,67450000,64600000
2026-05-09T08:27:30+07:00,Prime,50,134900000,129200000
2026-05-09T08:27:30+07:00,Prime,100,269800000,258400000
2026-05-09T11:21:20+07:00,Gold,0.1,348500,258400
2026-05-09T11:21:20+07:00,Gold,0.25,817000,646000
2026-05-09T11:21:20+07:00,Gold,0.5,1419500,1292000
2026-05-09T11:21:20+07:00,Gold,1,2729000,2584000
2026-05-09T11:21:20+07:00,Gold,2,5418000,5168000
2026-05-09T11:21:20+07:00,Gold,5,13465000,12920000
2026-05-09T11:21:20+07:00,Gold,10,26880000,25840000
2026-05-09T11:21:20+07:00,Gold,25,66850000,64600000
2026-05-09T11:21:20+07:00,Gold,50,133650000,129200000
2026-05-09T11:21:20+07:00,Gold,100,267200000,258400000
2026-05-09T11:21:20+07:00,Gold,125,333750000,317875000
2026-05-09T11:21:20+07:00,Gold,150,400350000,381450000
2026-05-09T11:21:20+07:00,Gold,175,466900000,445025000
2026-05-09T11:21:20+07:00,Gold,200,533400000,508600000
2026-05-09T11:21:20+07:00,Gold,250,666250000,625500000
2026-05-09T11:21:20+07:00,Gold,500,1332500000,1251000000
2026-05-09T11:21:20+07:00,Gold,1000,2665000000,2502000000
2026-05-09T11:21:20+07:00,Prime,25,67450000,64600000
2026-05-09T11:21:20+07:00,Prime,50,134900000,129200000
2026-05-09T11:21:20+07:00,Prime,100,269800000,258400000
2026-05-11T08:26:56+07:00,Gold,0.1,348500,257100
2026-05-11T08:26:56+07:00,Gold,0.25,817000,642750
2026-05-11T08:26:56+07:00,Gold,0.5,1413000,1285500
2026-05-11T08:26:56+07:00,Gold,1,2716000,2571000
2026-05-11T08:26:56+07:00,Gold,2,5392000,5142000
2026-05-11T08:26:56+07:00,Gold,5,13400000,12855000
2026-05-11T08:26:56+07:00,Gold,10,26750000,25710000
2026-05-11T08:26:56+07:00,Gold,25,66525000,64275000
2026-05-11T08:26:56+07:00,Gold,50,133000000,128550000
2026-05-11T08:26:56+07:00,Gold,100,265900000,257100000
2026-05-11T08:26:56+07:00,Gold,125,332125000,316250000
2026-05-11T08:26:56+07:00,Gold,150,398400000,379500000
2026-05-11T08:26:56+07:00,Gold,175,464625000,442750000
2026-05-11T08:26:56+07:00,Gold,200,530800000,506000000
2026-05-11T08:26:56+07:00,Gold,250,663000000,622250000
2026-05-11T08:26:56+07:00,Gold,500,1326000000,1244500000
2026-05-11T08:26:56+07:00,Gold,1000,2652000000,2489000000
2026-05-11T08:26:56+07:00,Prime,25,67125000,64275000
2026-05-11T08:26:56+07:00,Prime,50,134250000,128550000
2026-05-11T08:26:56+07:00,Prime,100,268500000,257100000
2026-05-11T14:31:57+07:00,Gold,0.1,348500,256300
2026-05-11T14:31:57+07:00,Gold,0.25,817000,640750
2026-05-11T14:31:57+07:00,Gold,0.5,1409000,1281500
2026-05-11T14:31:57+07:00,Gold,1,2708000,2563000
2026-05-11T14:31:57+07:00,Gold,2,5376000,5126000
2026-05-11T14:31:57+07:00,Gold,5,13360000,12815000
2026-05-11T14:31:57+07:00,Gold,10,26670000,25630000
2026-05-11T14:31:57+07:00,Gold,25,66325000,64075000
2026-05-11T14:31:57+07:00,Gold,50,132600000,128150000
2026-05-11T14:31:57+07:00,Gold,100,265100000,256300000
2026-05-11T14:31:57+07:00,Gold,125,331125000,314812500
2026-05-11T14:31:57+07:00,Gold,150,397200000,377775000
2026-05-11T14:31:57+07:00,Gold,175,463225000,440737500
2026-05-11T14:31:57+07:00,Gold,200,529200000,503700000
2026-05-11T14:31:57+07:00,Gold,250,661000000,619625000
2026-05-11T14:31:57+07:00,Gold,500,1322000000,1239250000
2026-05-11T14:31:57+07:00,Gold,1000,2644000000,2478500000
2026-05-11T14:31:57+07:00,Prime,25,66925000,64075000
2026-05-11T14:31:57+07:00,Prime,50,133850000,128150000
2026-05-11T14:31:57+07:00,Prime,100,267700000,256300000
2026-05-12T08:35:06+07:00,Gold,0.1,351500,260800
2026-05-12T08:35:06+07:00,Gold,0.25,824000,652000
2026-05-12T08:35:06+07:00,Gold,0.5,1426500,1304000
2026-05-12T08:35:06+07:00,Gold,1,2743000,2608000
2026-05-12T08:35:06+07:00,Gold,2,5446000,5216000
2026-05-12T08:35:06+07:00,Gold,5,13535000,13040000
2026-05-12T08:35:06+07:00,Gold,10,27020000,26080000
2026-05-12T08:35:06+07:00,Gold,25,67200000,65200000
2026-05-12T08:35:06+07:00,Gold,50,134350000,130400000
2026-05-12T08:35:06+07:00,Gold,100,268600000,260800000
2026-05-12T08:35:06+07:00,Gold,125,335500000,320437500
2026-05-12T08:35:06+07:00,Gold,150,402450000,384525000
2026-05-12T08:35:06+07:00,Gold,175,469350000,448612500
2026-05-12T08:35:06+07:00,Gold,200,536200000,512700000
2026-05-12T08:35:06+07:00,Gold,250,669750000,630875000
2026-05-12T08:35:06+07:00,Gold,500,1339500000,1261750000
2026-05-12T08:35:06+07:00,Gold,1000,2679000000,2523500000
2026-05-12T08:35:06+07:00,Prime,25,67800000,65200000
2026-05-12T08:35:06+07:00,Prime,50,135600000,130400000
2026-05-12T08:35:06+07:00,Prime,100,271200000,260800000
